State,District,Latitude,Longitude,District code,Population,Male,Female,Literate,Male_Literate,Female_Literate,SC,Male SC,Female SC,ST,Male ST,Female ST,Workers,Male workers,Female workers,Main workers,Marginal workers,Hindus,Muslims,Christians,Sikhs,Buddhists,Jains,Others_Religions,Lpg cylindar,Electricty,Internet,Computer,Rural Households,Urbal Households,Households,Below Primary Education,Primary Education,Middle Education,Secondary Education,Higher Education,Graduates,Literates,Illiterates,Total Educated,Age 0 to 30,Age 30 to 50,Age above 50,Cars,Radios,Motorcycles,Mobiles,All Gadgets,Television,Landlines,Both Phone and Landline,Latrine facilities,Owned,Rented,Fuel,No Latrine Facilities,wells,Handpump Tubewell Borewell,Spring water,Canal,Other Sources of Water,Drinking Water Near Household,Drinking Water Within Household,Watertank Pond Lakes,Tapwater,DrinkingWater Source Far From Home,1 couple,2 couple,3 couple,3 or more couple,1 member,2 members,1-2 members,3 members,3-5 members,4 members,5 members,6-8 members,9 members,Total_minority,Male Minority,Female Minority,Secondary - Higher
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,1885204,1006240,878964,1092677,654827,437850,312712,168009,144703,230,124,106,592267,494545,97722,474686,117581,1596278,276846,3137,3160,3161,487,100,59209,88081,2624,18733,316647,94843,411490,270550,330084,257279,184298,115069,110391,1277039,710960,1987999,1224584,411153,246795,6765,64510,49592,183442,3701,87314,198066,5971,113500,294748,9374,374,191738,1018,255543,57,123,860,158537,108322,210,49109,41197,204757,51502,14583,19744,8334,20553,28887,26464,115712,40019,49229,115249,48208,312942,168133,144809,69229
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,2632733,1384722,1248011,1512166,911003,601163,651480,342892,308588,340,189,151,1063929,713736,350193,670156,393773,2274674,350700,2201,402,172,199,47,43492,75263,3385,33501,558807,77733,636540,409875,463642,376472,227119,134445,116445,1738210,895178,2633388,1624830,603831,395547,16758,122320,59754,244195,4981,97968,271445,7211,117023,460648,8349,207,351478,42732,358433,178,329,834,267526,88566,425,65256,116929,314716,80304,18567,24098,14416,34068,48484,41991,194029,68525,83513,176529,53979,651820,343081,308739,92674
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,2498156,1332046,1166110,1521806,912314,609492,473890,253288,220602,2565,1346,1219,761521,621840,139681,573649,187872,2140745,314812,3370,1804,3395,19077,61,100919,196080,5834,31797,349747,185621,535368,324525,416295,368905,277163,166249,108627,1673077,672115,2345192,1621154,543730,312689,10940,42868,85413,262500,8367,169583,283190,6591,146593,379586,28917,507,260946,2815,299770,57,191,4660,197978,137810,662,102602,76359,280279,72369,19461,26174,7965,24179,32144,32308,158210,54596,71306,165206,56587,476455,254634,221821,110914
Uttar Pradesh,Gautam Buddha Nagar,28.39331103896104,77.52462467532465,141,1648115,890214,757901,1122947,666065,456882,216105,115438,100667,2215,1189,1026,569109,443384,125725,458492,110617,1394025,215500,7366,9261,895,4518,91,193902,257586,53181,87188,170835,338935,509770,201277,330623,283031,218587,194796,101645,1335017,342284,1677301,1015648,402967,188862,78631,121832,124939,219976,66759,232925,278982,34293,245877,219857,87751,335,63419,169,137165,69,97,5630,37461,266838,695,171326,11979,220613,42710,12235,16091,12898,29449,42347,40846,163768,65967,56955,84350,25813,218320,116627,101693,23791
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,4681645,2488834,2192811,3123264,1811397,1311867,773463,412750,360713,3968,2104,1864,1520538,1231615,288923,1252911,267627,3414427,1186776,19026,23001,3487,16412,265,501592,695130,78116,179552,355407,836316,1191723,534606,858286,797473,597661,475439,255949,3545813,885070,4430883,2891069,1139871,559963,119441,218210,292502,577047,117483,592753,700485,60494,701900,672322,140034,1410,122299,484,461559,263,446,13148,112973,679606,2693,347916,37264,581289,133968,33996,43787,17906,51607,69513,87682,412399,163121,161596,263640,84291,777431,414854,362577,122222
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,3620268,1855075,1765193,2197549,1293553,903996,726641,375015,351626,28712,14664,14048,1204602,808700,395902,766881,437721,3233790,368153,4181,810,3145,213,184,36798,105767,5309,50180,700173,61467,761640,566504,691057,563310,449909,334003,186306,2803884,1008996,3812880,2234593,774130,556273,21169,133819,78218,341596,8142,139187,375976,10778,116171,514080,5915,1276,402597,18183,434210,144,259,6163,213032,213999,237,58602,97930,268989,129252,54760,84572,8780,22682,31462,28154,159312,52985,78173,204877,129310,755353,389679,365674,115906
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,3433919,1787146,1646773,1679994,1034181,645813,531973,276656,255317,870,476,394,1170552,855848,314704,739663,430889,2739076,678615,4735,1893,649,338,57,45517,104084,4313,31811,673578,52794,726372,678171,425584,305644,192664,144067,118176,1873028,1620782,3493810,2223078,734903,464584,13053,172589,75067,324246,4944,78099,346478,9762,66742,521253,9886,907,465130,2818,338812,203,614,2406,217341,288071,559,188037,30149,303072,116129,43205,64383,17296,35174,52470,40008,178376,61929,76439,194853,109862,532843,277132,255711,48597
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,4440895,2277777,2163118,2700328,1593890,1106438,936061,481123,454938,18172,9261,8911,1351629,1016876,334753,746381,605248,4009037,403847,9662,2123,2848,460,207,149727,296619,14597,65360,761958,189170,951128,873031,618398,560246,425913,316166,273903,3103910,1453960,4557870,2755630,992114,659677,30258,148499,157765,498764,23177,255280,544038,17372,213529,666811,22177,1091,470195,934,446270,308,807,4952,262327,390464,926,238404,42575,392621,157629,60398,90919,14499,34258,48757,42604,242957,82855,117498,262941,140711,954233,490384,463849,109747
Uttar Pradesh,Hamirpur,25.73815838150289,79.82619479768789,28,454768,217070,237698,358091,180555,177536,109256,53727,55529,3044,1531,1513,241931,118724,123207,126153,115778,449412,3711,243,591,95,293,9,34978,104120,2521,7525,196116,15232,211348,37327,71107,72114,91184,64363,35620,376978,72551,449529,224044,123941,106641,6665,23628,16955,53918,3438,86324,90286,19528,93858,99538,4452,21,10386,1443,5691,91,22,353,29624,69696,140,94807,5748,65041,15955,3047,3478,6218,11549,17767,16803,64353,27573,19977,19251,3697,112300,55258,57042,26821
Uttar Pradesh,Hamirpur,25.73815838150289,79.82619479768789,28,454768,217070,237698,358091,180555,177536,109256,53727,55529,3044,1531,1513,241931,118724,123207,126153,115778,449412,3711,243,591,95,293,9,34978,104120,2521,7525,196116,15232,211348,37327,71107,72114,91184,64363,35620,376978,72551,449529,224044,123941,106641,6665,23628,16955,53918,3438,86324,90286,19528,93858,99538,4452,21,10386,1443,5691,91,22,353,29624,69696,140,94807,5748,65041,15955,3047,3478,7811,17299,25110,17595,88512,31830,39087,73892,22044,112300,55258,57042,26821
Uttar Pradesh,Hamirpur,25.73815838150289,79.82619479768789,168,1104285,593537,510748,653299,408125,245174,241198,130269,110929,474,259,215,443655,308527,135128,290375,153280,1010014,91269,814,196,74,41,273,20175,55929,1196,11037,256081,55300,311381,159593,238344,211029,103334,59914,59612,835920,364848,1200768,660774,260368,181109,3791,54513,24522,130019,1757,48564,137792,2839,68771,202503,4809,404,138777,9366,158137,99,255,543,120508,47183,90,40314,41867,139501,37669,9673,12348,6218,11549,17767,16803,64353,27573,19977,19251,3697,241672,130528,111144,43420
Uttar Pradesh,Hamirpur,25.73815838150289,79.82619479768789,168,1104285,593537,510748,653299,408125,245174,241198,130269,110929,474,259,215,443655,308527,135128,290375,153280,1010014,91269,814,196,74,41,273,20175,55929,1196,11037,256081,55300,311381,159593,238344,211029,103334,59914,59612,835920,364848,1200768,660774,260368,181109,3791,54513,24522,130019,1757,48564,137792,2839,68771,202503,4809,404,138777,9366,158137,99,255,543,120508,47183,90,40314,41867,139501,37669,9673,12348,7811,17299,25110,17595,88512,31830,39087,73892,22044,241672,130528,111144,43420
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,4092845,2191442,1901403,2221601,1374587,847014,1274505,685223,589282,349,186,163,1318946,1091952,226994,969871,349075,3508131,556219,5822,5688,6671,446,98,60689,95508,3845,32065,786613,121064,907677,741817,906861,510507,247265,138583,103523,2657604,1481604,4139208,2598364,905306,559988,12396,191429,82094,362234,4764,132969,387803,10212,173556,697057,7613,209,526586,28171,536236,52,231,2716,258126,361033,209,137163,89562,472076,120921,31633,42033,24637,53475,78112,63641,273230,93974,115615,264829,92550,1274854,685409,589445,108682
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,1689974,906092,783882,1075196,653430,421766,468178,252588,215590,832,428,404,620764,470969,149795,420266,200498,1509708,171581,1148,463,2875,256,145,42616,104176,2217,18615,304856,91565,396421,169207,327534,282919,167911,104699,106888,1169557,461666,1631223,1002817,410090,274954,7009,68232,58169,184347,3599,90428,199931,6634,114634,276057,9057,143,169958,10397,221913,80,84,789,136422,107861,109,52267,42936,170673,65432,20490,26905,8108,18352,26460,22595,118550,43404,52551,102078,40131,469010,253016,215994,63212
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,4494204,2220465,2273739,2731677,1565394,1166283,990345,494226,496119,4736,2363,2373,1437375,934157,503218,896547,540828,3981502,483750,4947,1286,7898,349,114,56508,181467,8002,52398,926088,80582,1006670,665376,939616,769693,520111,353996,256398,3531099,1344789,4875888,2826453,927026,689979,22876,212662,128471,473849,9848,211780,515736,16965,131852,653913,8271,1321,523430,50739,466045,476,830,5765,325066,238355,787,135340,103567,321922,168722,75638,121720,14453,32514,46967,37350,195412,65655,92407,249212,175397,995081,496589,498492,166115
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,1998603,1057436,941167,1304513,783705,520808,562505,297386,265119,3873,2074,1799,814914,565357,249557,560041,254873,1823930,147842,7050,4951,1203,7328,311,94342,183340,8517,40774,309592,195321,504913,184997,370685,341371,186348,99814,92586,1287584,483088,1770672,1171301,510728,308331,18860,78124,94539,241710,15986,163900,270128,11278,147302,326556,25466,370,203714,32093,223433,293,416,2140,152745,135508,757,93390,69967,223646,72987,21485,27675,10448,27819,38267,32978,173991,69717,71296,108729,37233,566378,299460,266918,86534
Uttar Pradesh,Jyotiba Phule Nagar,28.8704989847716,78.39009365482241,137,1840221,963449,876772,983110,600541,382569,318001,166662,151339,164,89,75,599089,459037,140052,453567,145522,1075440,750368,5952,5295,189,517,21,55064,89329,2825,18303,335888,115486,451374,251669,352835,230640,161282,164763,69522,1233732,520215,1753947,1227283,391275,215849,7361,60499,63056,194951,4256,101804,206663,4225,166582,300111,10385,202,142499,70,210241,19,55,4286,45254,250627,220,97536,16955,229798,48312,10196,12760,5382,19632,25014,26131,125550,44061,55358,125019,37253,318165,166751,151414,-3481
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,1656616,881776,774840,1017087,603596,413491,309980,166454,143526,15,9,6,524676,430934,93742,419027,105649,1375788,273967,1263,504,2033,606,65,32510,61491,2488,18082,299785,65985,365770,237853,283674,263749,175582,107628,95072,1170752,543034,1713786,1069916,361028,223535,6011,58628,37935,161683,2647,64187,174734,5981,85404,268151,6646,300,189584,1521,226228,67,190,942,146596,72121,297,47225,60021,186544,43298,11331,14941,7399,18880,26279,24713,109000,38071,46216,103765,39694,309995,166463,143532,67954
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,1796184,963255,832929,1170243,692964,477279,460544,248195,212349,801,398,403,628864,493991,134873,448651,180213,1612968,176327,1300,478,819,155,103,23831,49753,2682,25354,363933,41323,405256,235341,344866,341845,223529,157167,97740,1406418,475166,1881584,1100820,415918,276272,12752,101117,40159,163780,3594,65556,184973,3816,89107,320512,6125,294,236222,21093,251016,120,218,513,167007,85797,287,53449,76669,225671,54270,11525,14806,9635,24395,34030,31923,146889,53074,61892,118132,30422,461345,248593,212752,66362
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,1599596,838485,761111,813424,507279,306145,555397,291303,264094,193,102,91,639086,402644,236442,415312,223774,1372381,220423,2225,522,687,545,3,22034,43753,1503,15029,349856,30764,380620,184229,253910,180825,146757,89011,45341,905188,670750,1575938,1034099,336401,210556,4403,81230,35502,145907,1530,52946,154650,3275,46197,271140,3175,154,226461,15274,232180,86,228,205,171705,33644,180,26654,71044,196096,41806,10001,13548,9311,22015,31326,23683,103416,35056,44677,105957,35694,555590,291405,264185,57746
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,3564544,1818055,1746489,1954820,1183722,771098,544231,278947,265284,80269,41003,39266,1116973,804857,312116,523258,593715,2928462,620244,5006,767,4619,383,133,29304,127331,3486,35931,742324,42775,785099,836856,424892,367405,249265,170911,119625,2180924,1550315,3731239,2236842,772777,500373,12849,89443,70192,383308,3858,103014,404094,7032,95139,549999,5421,347,456698,580,378703,195,567,3962,214524,303575,382,171798,40527,328791,131217,44482,65323,9117,26079,35196,33962,194609,64329,96318,224748,104073,624500,319950,304550,78354
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,1221592,641011,580581,641191,397586,243605,240519,126325,114194,71610,36834,34776,503351,326783,176568,357033,146318,1163804,33724,1351,1034,69,20390,41,20720,77082,1079,9906,258013,43819,301832,185575,202692,154118,61543,32237,34658,674358,509536,1183894,793551,265080,159666,5511,39275,36718,118747,2163,53524,126482,3469,42178,209129,6708,145,174332,31045,163443,72,237,111,115487,36945,97,20604,65446,145245,40139,11857,15312,7680,20378,28058,18155,94058,33251,42652,74048,21714,312129,163159,148970,29306
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,4589838,2394476,2195362,3127260,1742440,1384820,948294,498799,449495,7506,4036,3470,1542806,1226399,316407,1152285,390521,3537787,985070,20493,23883,3877,4975,504,469747,582769,68506,152257,344155,717566,1061721,489898,554301,552171,428121,378742,639260,3094625,1146880,4241505,2678289,1161686,685258,90205,271988,337254,506004,111961,506413,607420,57277,539863,688062,107236,1228,264904,4305,380839,456,491,4561,243172,503471,1602,427563,75948,560253,129383,33210,43679,24634,59605,84239,91280,406787,158994,156513,253877,77688,955800,502835,452965,49379
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,875958,466358,409600,488106,302283,185823,220898,117389,103509,647,355,292,349676,237153,112523,238712,110964,815142,57454,965,389,94,234,157,12874,42936,1316,11298,198298,48525,246823,119002,141201,131165,60400,33810,37165,526669,403649,930318,527067,201394,137393,5755,42442,21276,105277,1820,35422,113025,2331,41692,157367,4536,125,120241,25175,117760,123,191,351,97343,19921,179,18115,46210,104537,31794,8899,11462,6219,14004,20223,12647,65642,23423,29572,57356,20253,221545,117744,103801,26590
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,1868529,993377,875152,1203885,712110,491775,368206,196507,171699,478,258,220,560840,466067,94773,424782,136058,1746649,100723,1729,475,8814,4161,38,43074,79022,2642,24451,338475,72783,411258,234774,353287,319158,230731,144516,111696,1406443,519493,1925936,1193660,402321,265638,7361,49983,53444,196084,4061,76780,209597,4478,72089,301040,7547,99,235811,2801,242981,31,70,1032,140987,128576,88,63151,41621,204465,57849,16122,21571,7670,19256,26926,24297,117640,40481,52862,122392,44226,368684,196765,171919,86215
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,2547184,1367125,1180059,1507746,943346,564400,506580,271295,235285,1520,826,694,840939,635142,205797,594799,246140,2310776,216933,3179,2872,883,2056,126,107867,281239,8726,37596,407488,177802,585290,303291,420976,344961,233264,155937,103102,1571793,691359,2263152,1600686,535738,327854,16580,56649,124260,287981,16520,221574,318989,14830,154472,385642,19001,237,250276,32876,246837,48,131,7650,110040,193876,878,119348,106867,273054,72044,25566,33795,9034,23392,32426,30658,159951,56483,72810,159432,58974,508100,272121,235979,77327
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,2205968,1114709,1091259,1363044,773082,589962,474537,241498,233039,22915,11464,11451,696747,475413,221334,396438,300309,1769937,428555,2109,340,564,155,129,40087,149908,2656,26716,352207,99321,451528,344570,410737,320743,256784,209493,150462,1708560,659237,2367797,1402738,467343,323260,7411,58485,47576,216857,3652,82073,232564,6358,87874,313109,5380,728,229363,407,273408,64,233,3188,109751,187140,242,42095,23942,177926,76849,29470,44690,4729,12661,17390,17062,94455,31074,46319,129170,79818,497452,252962,244490,47291
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,3443689,1825743,1617946,2141488,1254520,886968,624149,334198,289951,3390,1828,1562,1090539,898810,191729,890810,199729,2183255,1185643,10582,24912,1855,18544,236,236071,425624,23717,69473,381520,422303,803823,412280,495861,469403,359944,254337,275076,2302997,990312,3293309,2165117,780475,451827,42392,131511,186553,382571,41567,354359,440962,30303,421643,510035,47594,332,138075,177,311371,62,75,6923,77119,470187,380,248730,21439,386915,102003,28894,37713,10069,30220,40289,46649,241587,91147,103791,206090,80779,627539,336026,291513,105607
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,2496970,1312302,1184668,1428683,865837,562846,661129,347436,313693,20132,10480,9652,881996,613061,268935,537091,344905,2292534,195765,2373,1133,341,701,27,43500,145997,4447,24518,465152,77963,543115,361642,421577,340261,232189,177109,140668,1691126,868542,2559668,1590528,552177,346773,10205,110625,63155,218005,5703,136132,237437,7631,102361,381372,6470,1099,282768,62226,274880,1218,968,853,190622,98038,685,44170,102159,235797,80665,29306,44335,9304,26529,35833,28534,146756,50460,67762,139889,68341,681261,357916,323345,55080
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,4772006,2503186,2268820,2263848,1357435,906413,731406,385244,346162,685,377,308,1417811,1193439,224372,1104968,312843,2488265,2248392,13157,7555,1260,2426,382,179473,281758,11690,61846,692398,355518,1047916,635957,725118,492338,296210,186311,186489,2545795,2097292,4643087,3168270,988486,525574,19316,133640,148802,465306,18797,283005,504670,15527,496107,737631,39319,527,277898,192,509146,77,162,6848,99762,650922,210,266687,34055,580311,110215,25797,33483,14543,47550,62093,65904,304648,107450,131294,307224,110774,732091,385621,346470,109899
